query,001SaciDSM13117T,002SaciT0-18T,003SaciSPDF1,004SaciSUNEO,005SaciAPG1,006SbenDSM103927T,007SbenVV6,008ScheDSM21508T,009ScheBIGb0227,010ScycLMG31208T,011SdaeJCM16244T,012SgenJCM13324T,013SgenN1,014SgenSMYL98,015SgenSCPM-O-B-9794,016SginDSM24757T,017SgoyBIO128,018ShumDSM18929T,019SindLMG29892T,020SindDAIF1,021SindMGMM10,022SindK279a,023SindRS7,024SindCPHE1,025SkorDSM17805T,026SkorW1S232,027SlacM15T,028SlacYR347,029SlacTUM20371,030SlacAs7,031SlacBi66,032SlacRIT_As_2,033SlacBi35,034SlauK32T,035SmalNCTC10257T,036SmalNCTC10258,037SmalCF13,038SmalSGY2,039SmalLH_B2,040SmalGYH,041SmalSTEN00241,042SmalWGB211,043SmalSJTH1,044SmalFZD2,045SmalSJTL3,046SmalZT1,047SmalACYCb_6H,048SmalPEG_68,049SmalNCTC10259,050Smal2013SM12,051SmalPEG_305,052SmalMER1,053SmalPEG_42,054SmalNCTC13014,055SmalCSM2,056SmalJV3,057SmalKMM_349,058SmalR551_3,059SmalU5,060SmalX28,061SmalAA1,062SmalISMMS3,063SmalOUC_Est10,064SmalJZL8,065SmalISMMS2R,066SmalCol1,067SmalACYCd9D,068Smal2013_SM4,069SmalSoD9b,070SmalPEG_141,071SmalDHHJ,072SmalT50_20,073SmalPEG_173,074SmalSM_866,075SmorCPCC101365T,076SmurDSM28631T,077SmurCCV155,078SmurSMYL13_,079SnemCPCC101271T,080SnitDSM12575T,081Snit2001,082SpanJCM16536T,083SpanGSS15,084SpavDSM25135T,085SpavY,086SpavPI-27,087SpenSa5BUN4T,088SpicJCM9942T,089SriyCFS3442T,090SrhiDSM14405T,091SrhiSR80,092SrhiBl2-2,093SrhiCFBP13529,094SrhiCFBP9006,095SrhiIS26,096SrhiUSBAGBX843,097SrhiJC1,098SrhiDE0483,099SrhiGN_RF2_1,100SrhiRIT_551,101SrhiBIGb0145,102SrhiBIGb0277,103SsepSM16975T,104SsepZH16.fasta,105SsepSMYL93,106SsepSMYL57,107SterDSM18941T,108StumJCM30961T,109ICU_D3_102,110UCE_D3_125,111UCE_D5_37,112GM_D5_87,113ICU_New_95,114ICU_New_188,115ICU_New_296,116GM_D3_185,117GM_D3_189,118GM_D4_135,119UCE_D6_43,120ICU_D4_5,121ICU_D4_210,122UCE_D5_25,123UCE_D6_155,124UCE_D3_105,125GM_D5_149,126ICU_D3_80,127H_D3_146,128ICU_D4_12,129ICU_D4_90,130GM_D4_145,131PhibATCC19867T,132PdokDSM21858T,133XmalLMG27592T,SaraA5588,SoahA5586,Spigmentata610A2,max_value,max_column
101SrhiBIGb0145,83.0005,83.085,83.1998,82.9623,83.0501,86.3231,92.1033,84.0021,83.9981,84.7854,83.0974,84.4534,84.4771,84.5325,84.3554,81.1555,91.8432,82.2797,84.3207,84.4621,84.4591,84.4457,84.2966,84.3336,81.1401,81.1088,84.4433,84.311,84.4772,84.5216,84.3616,84.3958,84.4491,83.8406,84.5013,84.4943,84.4384,83.9647,83.8943,84.3653,84.4999,84.364,84.3607,84.606,84.5452,84.4087,84.4014,84.7342,84.6718,84.5139,84.437,84.3353,84.3722,84.392,84.5758,84.6931,84.3683,84.4602,84.3715,84.5229,84.7414,84.5542,84.6196,84.3662,84.4792,84.4134,84.4832,84.4888,84.4647,84.4318,84.4499,84.5506,84.621,84.4707,82.4873,84.6027,84.5877,84.5782,86.9327,83.1057,82.309,82.4773,82.6105,84.3301,84.388,84.4955,83.8804,82.7328,84.571,87.4396,86.3816,86.3785,87.4705,87.475,94.0608,93.9482,86.9904,86.192,87.5262,91.888,100.0,96.1656,84.4941,84.485,84.4012,84.4698,82.4386,83.1525,84.6293,84.5934,84.3585,84.5283,84.5774,84.5531,84.5315,84.6256,84.6558,84.6687,84.6253,84.6027,84.6271,84.5959,84.5841,84.5304,84.5907,84.5156,84.5801,84.6007,84.5961,84.5543,84.3554,79.8361,80.671,86.2044,85.0603,82.2278,96.1656,102SrhiBIGb0277
102SrhiBIGb0277,83.0943,83.1483,83.0733,83.0694,83.1476,86.2205,92.168,84.0136,83.9881,84.8098,83.0448,84.4969,84.5309,84.5112,84.5039,81.2491,91.9409,82.1175,84.4184,84.5324,84.5335,84.4423,84.3699,84.357,81.0673,80.9891,84.5293,84.5195,84.522,84.4967,84.3786,84.3877,84.4435,83.8985,84.6112,84.4842,84.5412,83.761,83.8164,84.6351,84.5956,84.4183,84.4639,84.6171,84.5771,84.3522,84.3554,84.5475,84.5337,84.4574,84.4845,84.4183,84.2951,84.2939,84.5884,84.6908,84.417,84.4356,84.4155,84.5992,84.842,84.7276,84.3899,84.4112,84.4929,84.4184,84.4214,84.3689,84.4098,84.5049,84.4763,84.6093,84.4595,84.5556,82.5728,84.5771,84.5331,84.5562,87.0507,83.0728,82.3522,82.4874,82.4147,84.4702,84.3708,84.3115,83.8445,82.6854,84.4769,87.5049,86.4559,86.4149,87.5935,87.556,94.6656,94.5671,87.0714,86.201,87.6768,91.9129,96.0983,100.0,84.3945,84.4154,84.3229,84.3944,82.3273,83.1989,84.6041,84.5794,84.4387,84.5836,84.637,84.5828,84.6348,84.6536,84.607,84.6914,84.5678,84.6444,84.6294,84.5848,84.6893,84.5683,84.604,84.6243,84.6868,84.634,84.6755,84.7698,84.4237,79.907,80.7812,86.2909,84.9932,82.194,96.0983,101SrhiBIGb0145
103SsepSM16975T,83.6355,83.7345,83.7115,83.7522,83.8066,84.6917,84.5454,84.6398,84.6312,88.6535,83.5331,92.0089,92.0698,91.9615,91.9525,81.3395,84.8603,82.0997,88.2433,88.3228,88.1592,88.2279,88.1669,88.1757,81.3136,81.1663,88.3939,88.3125,88.4089,88.2716,88.1999,88.2301,88.1787,84.4137,91.984,91.9792,91.9738,88.1604,88.2418,90.7299,90.6492,91.8325,91.788,91.6502,91.6729,92.8131,92.9206,93.248,93.3049,92.8039,92.7913,88.2018,91.885,91.8579,92.9932,92.8969,90.9206,90.8749,88.3265,91.6673,88.8939,91.0099,91.7402,92.0603,92.0967,91.8962,99.0489,97.3373,96.1154,91.5524,91.7015,91.7344,91.6191,91.6329,83.1865,93.2186,93.2163,93.2242,84.4057,83.7153,82.3371,82.9465,82.8696,92.6888,92.773,92.7254,84.3565,82.7527,91.8154,84.7848,84.6461,84.6538,84.559,84.5796,84.2962,84.2648,84.3952,84.737,84.8815,84.462,84.2858,84.3574,100.0,99.7859,96.7111,96.1977,82.3292,84.0352,91.911,92.0031,92.0969,92.0745,92.05,91.9617,92.0273,93.1662,93.2736,93.2946,93.1803,91.8718,91.8943,91.6182,91.6111,91.6158,91.5087,90.8391,91.0665,91.0818,91.0747,91.0267,92.7836,80.0146,80.6436,84.6876,84.0973,82.4117,99.7859,104SsepZH16.fasta
104SsepZH16.fasta,83.6011,83.7306,83.8363,83.7147,83.8507,84.7345,84.6129,84.6125,84.6328,88.7208,83.5322,92.0442,92.1656,92.0403,91.9997,81.3599,84.9554,82.1877,88.3342,88.3092,88.3047,88.2923,88.2493,88.2966,81.2765,81.2324,88.3385,88.3191,88.4812,88.323,88.1947,88.1932,88.1504,84.3847,92.0381,92.0041,92.0399,88.2328,88.2405,90.7544,90.7449,91.7887,91.811,91.739,91.8013,92.8706,92.9228,93.2276,93.3023,92.7598,92.7391,88.2402,91.888,91.7724,93.0067,92.9792,91.0179,90.9705,88.4217,91.7451,88.9088,91.0006,91.8324,92.0979,92.1361,92.104,99.1204,97.3596,96.1183,91.6606,91.7749,91.783,91.6021,91.7499,83.1658,93.2782,93.2887,93.2308,84.3794,83.797,82.3601,82.6712,82.8529,92.6602,92.7341,92.787,84.4216,82.6733,91.8842,84.7944,84.6229,84.691,84.7079,84.6388,84.4057,84.4186,84.4372,84.6535,84.7895,84.6838,84.4133,84.3643,99.714,100.0,96.7766,96.1962,82.3567,84.1118,91.937,91.9606,92.1352,92.0551,92.0654,92.0336,92.0261,93.1733,93.3168,93.3255,93.2241,91.9473,91.9229,91.7083,91.7033,91.6902,91.5311,90.8095,91.0098,91.0331,90.993,91.1586,92.7586,80.0154,80.6841,84.7804,84.1158,82.3946,99.714,103SsepSM16975T
105SsepSMYL93,83.666,83.788,83.7968,83.7431,83.8992,84.8117,84.5837,84.7034,84.6798,88.8726,83.5879,92.0201,92.0788,91.9871,92.0071,81.476,84.6428,82.2334,88.3066,88.2695,88.2106,88.3285,88.2294,88.2206,81.244,81.2284,88.3262,88.2864,88.2709,88.1674,88.2608,88.1826,88.1165,84.4451,91.9057,91.9354,91.9408,88.2413,88.299,90.6171,90.6609,91.7123,91.6415,91.7847,91.7508,92.755,92.9349,93.298,93.3212,92.7333,92.6882,88.1635,91.853,91.8718,93.1386,93.1918,90.9244,91.0018,88.4179,91.6112,88.8256,90.9809,91.7725,92.047,91.9602,91.9379,96.8453,96.4925,95.9063,91.6259,91.6826,91.7095,91.6405,91.6226,83.0849,93.2432,93.3876,93.3489,84.3708,83.8614,82.417,83.0058,82.9931,92.5924,92.6675,92.6933,84.4273,82.8358,91.7269,84.631,84.6112,84.6179,84.5009,84.5065,84.206,84.2934,84.333,84.4856,84.8245,84.6044,84.2183,84.3483,96.6961,96.7432,100.0,95.9102,82.2773,84.0106,91.9295,91.8915,92.0085,91.9117,91.8526,91.8527,91.8478,93.2808,93.2657,93.1999,93.372,91.771,91.7397,91.8096,91.8063,91.5827,91.6204,90.9085,91.0443,91.0564,91.0983,91.0361,92.6922,79.9802,80.6348,84.8406,84.1074,82.3555,96.8453,067SmalACYCd9D
106SsepSMYL57,83.8748,83.8808,84.0074,83.8009,83.8651,84.8739,84.8587,84.7072,84.5872,88.8516,83.4916,92.2904,92.0935,92.0093,92.0213,81.4584,84.6258,82.2453,88.4376,88.3586,88.3981,88.3883,88.4182,88.3066,81.3685,81.2816,88.5126,88.4059,88.6247,88.3483,88.3647,88.4723,88.2412,84.3391,92.3018,92.1887,92.1675,88.3844,88.4527,90.9726,91.0048,91.7556,91.9187,91.8051,91.8521,93.0135,93.1091,93.7728,93.7695,93.3268,93.2852,88.302,92.0519,92.0115,93.2907,93.1153,91.0966,91.117,88.5095,91.8055,89.0868,91.1625,91.855,92.1414,92.2074,92.0556,96.228,96.2843,98.9863,91.6507,91.8516,92.0139,91.8592,91.7846,83.2515,93.6021,93.6597,93.6155,84.5502,83.8909,82.6442,82.8189,82.8743,93.1985,93.461,93.3252,84.3528,82.9756,91.7637,84.7223,84.7022,84.673,84.6479,84.5811,84.3543,84.3818,84.5942,84.6053,84.9899,84.5959,84.5133,84.3898,96.0304,96.0916,95.902,100.0,82.6071,84.3147,92.1856,92.2686,92.3331,92.2416,92.286,92.3578,92.353,93.522,93.5624,93.636,93.6917,91.8614,91.8265,91.8865,91.8349,91.7302,91.6923,91.1315,91.217,91.3502,91.2985,91.0254,92.9741,80.0147,80.7074,85.0666,84.2555,82.6376,98.9863,069SmalSoD9b
107SterDSM18941T,84.1585,84.2082,84.0344,84.0972,84.1327,82.6198,82.1921,81.9349,82.0117,82.5162,84.1685,82.552,82.4794,82.6345,82.5158,81.6567,82.5176,85.0004,82.5249,82.4907,82.5234,82.2852,82.4131,82.4575,81.1699,81.2854,82.304,82.2624,82.3801,82.5071,82.3,82.5703,82.5118,81.9071,82.6006,82.5408,82.726,81.8792,81.9297,82.3955,82.3927,82.4281,82.3645,82.4856,82.5334,82.4446,82.3742,82.495,82.546,82.4988,82.5486,82.3489,82.4115,82.381,82.5865,82.6572,82.4557,82.489,82.5044,82.5396,82.634,82.6121,82.5178,82.5549,82.5031,82.6554,82.3889,82.3785,82.4241,82.4619,82.518,82.4564,82.4978,82.5456,83.2379,82.5458,82.5475,82.5752,82.0605,84.3525,93.0344,81.6941,81.6792,82.5813,82.5027,82.4438,81.7778,84.961,82.4911,82.4693,82.496,82.5038,82.407,82.4564,82.3252,82.4173,82.1372,82.4974,82.8167,82.3706,82.3194,82.3103,82.2918,82.3305,82.3344,82.5036,100.0,81.3768,82.4329,82.5875,82.7114,82.5425,82.6553,82.5925,82.5656,82.5267,82.471,82.4632,82.6399,82.5879,82.4844,82.4421,82.5161,82.5228,82.5243,82.6233,82.7016,82.6372,82.6243,82.6646,82.298,79.5963,80.2463,82.5312,82.2128,88.6152,93.0344,081Snit2001
108StumJCM30961T,82.3283,82.2963,82.371,82.2172,82.2529,83.5582,84.1263,86.0228,86.0335,84.3889,82.2462,84.3244,84.1759,84.2206,84.1358,80.786,83.6396,81.471,84.1752,84.2814,84.2233,84.1393,84.1145,84.7135,80.5404,80.4548,84.0905,84.1369,84.2276,84.2057,84.0805,84.1877,84.0794,85.8831,84.1763,84.0251,84.1195,83.6572,83.6163,84.8219,84.7069,84.6103,84.4751,84.1511,84.2174,84.1107,84.0893,84.383,84.3655,84.4677,84.2753,84.1061,84.1231,84.0425,84.3102,84.307,84.137,84.2348,84.1969,84.2301,84.5304,84.3855,84.054,84.1983,84.1213,84.2634,84.6074,84.2825,84.1096,84.2539,84.0678,84.28,84.2614,84.0543,81.8754,84.3316,84.2262,84.1464,83.3743,82.4937,81.6199,81.8216,81.8151,84.3622,84.4402,84.3329,85.8118,81.7402,84.15,83.5358,83.5332,83.4697,83.4953,83.5066,83.1867,83.1886,83.3178,83.5692,83.6907,83.3558,83.102,83.1445,84.113,84.1598,84.1878,84.2072,81.1952,100.0,84.2733,84.279,84.1654,84.0516,84.2663,84.2603,84.2141,84.2455,84.3544,84.2694,84.2603,84.283,84.2674,84.1697,84.3783,84.1992,84.3047,84.2225,84.385,84.3932,84.4158,84.6108,84.1339,79.7069,80.2402,83.6255,82.946,81.1997,86.0335,009ScheBIGb0227
109ICU_D3_102,83.6264,83.6528,83.6976,83.7886,83.929,84.8726,84.6395,84.6986,84.6395,88.935,83.5373,93.0642,93.0144,93.1387,92.998,81.3715,84.7204,82.3511,88.4086,88.4093,88.4263,88.3173,88.3757,88.3303,81.2541,81.2165,88.3723,88.4282,88.5443,88.4068,88.2774,88.2201,88.2959,84.4726,97.927,98.4346,98.0961,88.2804,88.3031,90.7981,90.9329,92.4755,92.6713,92.4999,92.5824,92.8659,92.8969,92.6384,92.5698,91.8538,91.6924,88.2841,93.2302,93.3767,92.3681,92.2825,91.6371,91.5951,88.468,93.947,89.1306,91.4648,92.7905,93.0472,93.0522,93.0373,91.9666,92.2218,92.0865,92.534,92.857,92.9487,92.8181,92.8067,83.16,92.5592,92.5617,92.4004,84.5272,83.798,82.5824,82.8424,82.8669,91.7292,91.8223,91.7323,84.4986,82.8978,92.465,84.7377,84.6668,84.714,84.7095,84.6343,84.4145,84.423,84.5505,84.5985,84.8984,84.6136,84.4432,84.5946,91.916,92.0018,91.9513,92.1227,82.5312,84.1729,100.0,98.0312,97.7897,98.1072,97.9843,97.9726,97.9704,92.3205,92.5286,92.5296,92.5662,92.5745,92.5822,92.4436,92.5089,92.6776,93.8788,91.3979,91.3521,91.3869,91.3845,91.2115,92.7787,79.9312,80.7916,85.0136,84.1436,82.3121,98.4346,036SmalNCTC10258
110UCE_D3_125,83.6892,83.842,83.9658,83.6921,83.6619,84.9087,84.6129,84.6672,84.7639,88.8898,83.6854,93.0967,93.096,93.1673,92.9905,81.4645,84.8381,82.3713,88.416,88.4109,88.4248,88.3223,88.3494,88.3735,81.1985,81.1462,88.4046,88.4159,88.5852,88.3503,88.4294,88.299,88.4079,84.5424,97.8558,98.2901,97.9613,88.1787,88.2732,90.9886,90.9594,92.6063,92.6416,92.5137,92.5151,92.9585,92.8762,92.5178,92.601,92.0507,91.7779,88.3245,93.3868,93.3263,92.319,92.1563,91.7063,91.6488,88.403,93.9261,89.0085,91.4286,92.7562,93.0955,93.1007,93.14,91.9246,92.2134,92.0088,92.7648,92.9926,92.9528,92.7994,92.9931,83.1424,92.4364,92.4552,92.3355,84.4843,83.9481,82.5969,82.8354,82.8844,91.7736,91.8692,91.7122,84.5597,82.9766,92.3801,84.7758,84.5885,84.6643,84.7236,84.7383,84.4404,84.4352,84.4832,84.6934,84.8838,84.522,84.4979,84.4848,91.891,91.904,91.7986,92.2998,82.6058,84.117,98.0037,100.0,97.6143,98.4021,99.9672,99.9641,99.9586,92.4613,92.4041,92.4342,92.5027,92.5439,92.5629,92.4964,92.4887,92.7552,93.8966,91.2208,91.3517,91.3677,91.3092,91.2199,92.902,79.9016,80.7271,84.8997,84.255,82.35,99.9672,113ICU_New_95
111UCE_D5_37,83.7958,83.7833,83.7419,83.7151,83.7274,84.7925,84.5942,84.7222,84.752,88.8801,83.6025,93.1266,93.0082,93.1094,92.9392,81.328,84.9409,82.1542,88.4807,88.3395,88.4784,88.468,88.3584,88.3298,81.2832,81.2393,88.4165,88.5528,88.7284,88.3761,88.4181,88.3605,88.3216,84.432,97.5993,97.7858,97.7089,88.2477,88.3331,91.1304,91.0527,92.5307,92.7238,92.4378,92.4758,92.8352,92.8972,92.4698,92.5037,91.9633,91.7542,88.3441,93.2921,93.2631,92.2781,92.1435,91.5615,91.6179,88.5417,93.8649,89.0494,91.4445,92.7395,93.051,93.0818,93.0554,91.9988,92.1982,92.1116,92.5486,92.7875,92.8781,92.6623,92.9152,83.2408,92.4638,92.4328,92.3423,84.5062,83.7199,82.5285,82.8407,82.7768,91.7898,91.9381,91.7992,84.3393,82.924,92.5481,84.7389,84.6151,84.6609,84.7218,84.7077,84.3989,84.3724,84.4803,84.5699,84.8283,84.6196,84.2979,84.44,91.9709,92.0175,91.9606,92.2561,82.5641,84.0444,97.8553,97.627,100.0,97.5495,97.6079,97.5978,97.6205,92.4202,92.5455,92.4855,92.4207,92.4836,92.5333,92.4699,92.4858,92.6646,93.7206,91.3931,91.3993,91.4289,91.454,91.2896,92.9416,79.845,80.7978,84.8967,84.2018,82.2505,97.8553,109ICU_D3_102
112GM_D5_87,83.8452,83.6548,83.6745,83.7697,84.3358,85.0152,84.5541,84.6573,84.6825,88.9188,83.5548,93.0684,93.2318,93.2113,93.1838,81.5167,84.5787,82.3192,88.4775,88.4686,88.4301,88.4126,88.3866,88.4209,81.3413,81.258,88.4718,88.3897,88.4634,88.4462,88.4247,88.3809,88.3175,84.4368,98.0823,98.1152,97.9333,88.2979,88.274,90.7831,90.8899,92.6752,92.642,92.5437,92.545,92.9141,92.9592,92.3448,92.5528,91.7621,91.7055,88.3984,93.1073,93.3248,92.1159,92.1526,91.5883,91.695,88.5539,94.0252,89.1131,91.4184,92.9245,93.1799,93.2286,93.1735,92.016,92.1252,92.0977,92.8789,92.9399,92.9482,92.8074,92.9241,83.1417,92.4204,92.4194,92.4282,84.4036,84.2891,82.5184,82.887,82.859,91.7738,91.7331,91.7307,84.4183,82.9281,92.5239,84.824,84.5696,84.6514,84.7193,84.6762,84.3861,84.4421,84.3381,84.5099,84.9423,84.5714,84.4432,84.5222,92.0626,92.0616,91.9212,92.0777,82.5706,83.9476,98.0642,98.3501,97.5133,100.0,98.3917,98.4123,98.3639,92.5577,92.423,92.4614,92.3439,92.4661,92.4888,92.5484,92.4291,92.9895,94.0866,91.2056,91.2236,91.2619,91.241,91.5267,92.8576,79.9872,80.8768,84.7484,84.25,82.534,98.4123,114ICU_New_188
113ICU_New_95,83.6384,83.7212,83.9859,83.7969,83.8684,84.9209,84.6872,84.7718,84.7431,88.8475,83.7756,93.1246,93.1054,93.2032,93.075,81.5642,84.9778,82.3513,88.5073,88.4382,88.4845,88.4117,88.4195,88.3485,81.3173,81.3069,88.4209,88.4566,88.6706,88.4301,88.4965,88.3939,88.3558,84.5219,97.8322,98.2532,97.979,88.3077,88.2878,91.0119,91.1003,92.5893,92.6345,92.5396,92.521,92.9364,92.9036,92.5631,92.6372,91.9299,91.8245,88.3468,93.3837,93.3414,92.3816,92.1924,91.6671,91.6797,88.4409,94.0013,89.0323,91.4603,92.8364,93.0904,93.126,93.0572,92.0472,92.2929,92.0489,92.7018,92.9399,92.9768,92.8638,92.974,83.0883,92.4404,92.4781,92.4502,84.5735,83.9599,82.6286,82.9183,82.9401,91.803,91.8933,91.7745,84.5761,82.9625,92.391,84.7131,84.6242,84.6563,84.791,84.7151,84.4323,84.4153,84.4977,84.7664,84.9707,84.5721,84.4862,84.5476,91.9307,92.0006,91.8665,92.3235,82.5916,84.2169,98.0237,99.9599,97.6301,98.4528,100.0,99.9762,99.9847,92.404,92.51,92.4189,92.4746,92.5442,92.56,92.4926,92.3968,92.7984,93.927,91.2577,91.3706,91.3804,91.3022,91.3033,92.9273,80.025,80.8429,84.8666,84.3873,82.3702,99.9847,115ICU_New_296
114ICU_New_188,83.6317,83.7058,83.9053,83.781,83.7948,84.9718,84.6191,84.657,84.6959,88.8245,83.7312,93.078,93.0874,93.2114,93.0756,81.4408,84.8637,82.3142,88.4915,88.5198,88.5116,88.3903,88.452,88.4474,81.1768,81.1246,88.4159,88.4245,88.6195,88.4225,88.4348,88.4095,88.3412,84.4279,97.8502,98.2659,97.957,88.3073,88.292,90.9556,90.9902,92.5532,92.6125,92.5002,92.5247,92.9794,92.9308,92.563,92.5865,91.929,91.7536,88.4015,93.3052,93.3115,92.3467,92.1639,91.6845,91.6658,88.4788,93.9858,89.0187,91.468,92.7529,93.1378,93.1311,93.1185,91.9885,92.3221,92.0354,92.7427,92.9676,92.9361,92.845,92.972,83.1937,92.4203,92.454,92.4608,84.588,83.8855,82.6413,82.8393,82.8812,91.7414,91.9094,91.7232,84.4272,82.9926,92.3941,84.704,84.6832,84.7487,84.7138,84.7441,84.3787,84.3699,84.5992,84.7665,84.8638,84.5818,84.3862,84.574,91.9361,91.9314,91.866,92.2968,82.6155,84.2331,98.0208,99.9577,97.5825,98.4222,99.9848,100.0,99.9867,92.3776,92.454,92.4121,92.4754,92.5852,92.6252,92.5752,92.4292,92.8017,93.9299,91.2878,91.327,91.3751,91.3661,91.2785,92.9579,79.933,80.8948,84.8685,84.3223,82.4849,99.9867,115ICU_New_296
115ICU_New_296,83.7091,83.8056,84.0463,83.8384,83.8771,84.9189,84.7462,84.709,84.7675,88.9047,83.815,93.1166,93.117,93.1432,93.0586,81.4975,85.0057,82.2553,88.4688,88.4274,88.4854,88.3123,88.4259,88.4078,81.1593,81.187,88.3308,88.3947,88.6944,88.4187,88.4156,88.37,88.3617,84.5847,97.8109,98.2756,97.9745,88.2683,88.2762,90.975,91.0121,92.5836,92.6054,92.5343,92.5381,92.9533,92.9269,92.567,92.6517,91.9778,91.7795,88.3776,93.4156,93.3547,92.3481,92.262,91.6544,91.6355,88.4386,93.9479,89.0094,91.4699,92.7956,93.1165,93.1025,93.0937,92.0051,92.2518,92.034,92.7117,92.9457,92.9492,92.8488,92.9434,83.2504,92.4593,92.4422,92.499,84.6144,83.8898,82.5499,82.7649,82.8494,91.7562,91.877,91.724,84.5549,83.0112,92.3491,84.7904,84.5843,84.665,84.7132,84.7641,84.5645,84.4609,84.5854,84.8026,84.9052,84.6225,84.4726,84.5457,91.9625,91.9601,91.8581,92.2834,82.5828,84.2111,98.0033,99.9529,97.6127,98.3731,99.9831,99.9922,100.0,92.3768,92.4752,92.4318,92.4911,92.5105,92.5795,92.4473,92.4434,92.7526,93.9106,91.2074,91.3314,91.4203,91.3313,91.296,92.95,79.9376,80.7956,84.919,84.3945,82.3701,99.9922,114ICU_New_188
116GM_D3_185,83.9924,83.971,84.142,83.9985,83.8764,85.0247,85.0031,84.8708,84.9892,88.9975,83.7277,91.9593,92.0863,92.1961,91.9669,81.6005,85.1385,82.2367,88.5112,88.4972,88.5209,88.5256,88.4594,88.4274,81.3113,81.2705,88.482,88.5502,88.6182,88.4693,88.4477,88.4235,88.3456,84.5572,92.4746,92.5214,92.4938,88.46,88.4482,91.0399,91.0068,92.1581,91.9615,92.298,92.268,92.3778,92.4119,98.455,98.5763,93.6329,93.709,88.4025,92.3546,92.2638,94.2913,94.4302,91.3359,91.2756,88.5638,91.964,89.2207,91.3966,92.2822,92.0616,92.1101,92.1507,93.1348,93.2418,93.4949,92.0758,92.0944,92.06,92.0604,91.9901,83.2756,99.7449,98.6545,98.5483,84.7996,84.1239,82.862,82.841,82.8622,93.7335,93.5876,93.6717,84.6139,83.2916,92.3751,84.9061,84.9355,84.8585,84.9117,84.7689,84.6495,84.4886,84.7578,84.7827,85.0067,84.8796,84.6012,84.6644,93.0829,93.0973,93.282,93.4492,82.5507,84.354,92.2425,92.4078,92.4375,92.468,92.3085,92.3313,92.3965,100.0,99.771,99.7793,98.5988,92.4791,92.4754,92.4889,92.5728,92.0507,92.0644,91.2195,91.2818,91.3376,91.2713,91.5553,92.4349,79.9018,80.8695,84.981,84.3543,82.3068,99.7793,118GM_D4_135
117GM_D3_189,84.0313,83.9386,84.0213,83.9567,83.9592,85.1588,84.8601,84.9631,84.9174,89.0092,83.6586,92.0475,92.1164,92.1548,92.1554,81.5742,85.0392,82.3528,88.6044,88.5401,88.4993,88.5754,88.4307,88.5848,81.3056,81.3081,88.6049,88.5035,88.6943,88.6108,88.4733,88.5287,88.3947,84.5816,92.4825,92.5269,92.5385,88.3794,88.433,90.98,90.9403,92.1501,92.1841,92.3955,92.4152,92.4579,92.4751,98.4423,98.556,93.6745,93.7529,88.507,92.3071,92.3841,94.261,94.4483,91.3442,91.3209,88.6108,91.9681,89.3884,91.5195,92.3389,92.146,92.1134,92.1622,93.1736,93.2633,93.581,92.0352,92.2591,92.2784,92.1821,92.0612,83.3391,99.8687,98.5587,98.5798,84.7982,84.1102,82.817,82.9446,83.0163,93.7003,93.7241,93.7555,84.6621,83.21,92.4225,84.9442,84.9141,84.7733,84.8656,84.7634,84.4389,84.4229,84.8822,84.7871,85.2399,84.7679,84.5353,84.568,93.0933,93.2481,93.3317,93.5606,82.5316,84.1928,92.6131,92.4912,92.4635,92.4561,92.4685,92.3979,92.4557,99.7745,100.0,99.9783,98.5168,92.2458,92.2433,92.4357,92.4578,92.1152,91.9566,91.3708,91.3204,91.35,91.3882,91.3681,92.5093,79.8203,80.9325,85.0488,84.3168,82.3617,99.9783,118GM_D4_135
118GM_D4_135,84.2268,83.9756,84.1091,83.9762,84.1646,85.0989,84.9828,84.8088,84.8912,89.0381,83.6481,92.0862,92.2751,92.1348,92.1593,81.6358,85.068,82.3522,88.5604,88.5027,88.5152,88.5313,88.4106,88.3956,81.4906,81.3726,88.6454,88.5433,88.6255,88.5205,88.4407,88.5054,88.3434,84.603,92.4899,92.555,92.4595,88.4937,88.4824,91.033,91.0688,92.2223,92.1069,92.4555,92.4138,92.5306,92.5658,98.4467,98.5963,93.6712,93.7612,88.4431,92.4751,92.4377,94.32,94.4863,91.3714,91.379,88.6239,92.0132,89.2714,91.4843,92.4382,92.1722,92.1068,92.2024,93.0969,93.2729,93.5971,92.0244,92.2042,92.2222,92.0997,91.9965,83.2957,99.8905,98.5374,98.5459,84.8347,84.1063,82.759,83.0454,82.9903,93.6929,93.695,93.7269,84.5838,83.3306,92.4377,84.954,84.8836,84.9614,84.828,84.7911,84.6938,84.5555,84.8274,84.7724,85.1125,84.8652,84.5411,84.6189,93.2134,93.2801,93.2588,93.5591,82.6378,84.166,92.5752,92.4421,92.5315,92.4292,92.403,92.4423,92.4243,99.7888,99.9879,100.0,98.5364,92.2709,92.2939,92.502,92.481,92.0811,92.0246,91.4024,91.3347,91.3274,91.3567,91.3515,92.4942,79.9637,80.865,84.952,84.3082,82.5163,99.9879,117GM_D3_189
